JW1N9	2	a	There is a boy sitting on a couch. He is frowning and shoving a pair of broken glasses under a pillow. There are two women walking over. The boy is frowning and looking back at them. The couch is purple. The pillows on the couch are pink. "The lady in the back is touching the other ladys shoulder."
50MZW	13	a	There are two boys sitting in a booth. A family is sitting in the booth behind them. One of the boys is leaning out of the booth. He is smiling. The other boy  is sitting across from him and frowning. The boy in the first booth is looking in another direction. There is a menu on the table. There are two cups on the table.  
HYK4K	13	a	There is a boy and his father. The boy id holding up a camera and is saying something to the father. The father has a hand on his hip. He is frowning down at the camera. The boy is looking at the father. The boy has his mouth opened. There is something on the camera screen. 
B0R58	3	a	There is a boy sitting  on a set of stairs. He has a book in his lap and a bookbag leaning against the stairs. There are two girls and a boy on the stairs talking to each other. They are sitting and standing on some steps.  They are in front of two glass double doors. The girl in the purple is pointing to her left. 
PG5WJ	3	a	There is a boy and his father sitting in lawn chairs. Around the boys lawn chair is a basketball notebooks books a toy car a baseball and a iPod. The boy is frowning and saying something to the dad. He is leaning his face on his and. His father has a book in his lap. He is looking at the boy. The boy is holding his face. " The boys other hand is hanging over the arm of the chair."  They are sitting on the porch. 
NX36T	7	a	There are three boys and a girl. The boy and the girl are on one side trying to push the boat into the water. They both have on orange life jackets. The third boy is holding up his life jacket and saying something to the others. The boy is frowning. The third boy is looking at the second and has his hands on his hips.
VBZML	12	a	There is a boy digging through a closet. Scattered on the floor are puzzle pieces a baseball bat a baseball mitt a paint set and a walkie-talkie. The boy is holding up one of the walkie-talkies and is smiling. The boy has his armrest on the chair. The chair has a baseball mitt sitting on it.  The boy is on his knees. 
GNESO	5	a	There is a boy and a girl. The boy is handing the girl a life jacket. Behind them the father is putting a box and a fishing rod into a boat. "Behind the dad is a sign that reads  Be safe Wear It. and shows an orange life jacket." The dad is frowning. The dad is looking at the kids. The kids are smiling. The boy has a life jacket between his arms. 
2SMYN	12	a	There is a boy. He is peeling an orange and throwing the peels on the floor. Beside him is a table with a bowl of fruit on it. Beside the bowl of fruit is a pile of orange peels. There is a refrigerator behind the boy.  
YB218	0	a	There are two boys. Above them is a bright yellow and Red Sales sign. The first boy is smiling and looking at a  shelf of toy cars. The second boy is behind him with his arms crossed. The boy is frowning.
ZTG9Z	7	a	There is a boy and a girl. The boy has taken out a bowl out of the microwave and is wiping it out with a rag. The girl is sitting across the table from him with a bowl in front of her. The boy is smiling. The girl is looking at the boy. The girl is holding a utensil in her hand. The microwave has food splats in it.  
POLXE	2	a	There are two boys. The first boy is holding a cone of cotton candy in one hand and in the other he is putting money into his pocket. The second boy is playing one of the amusement park games. He has a baseball in his hand and is about to throw it.
O4M3M	12	a	There is a girl and her cat. The girl is sorting through a laundry basket of clothes. She is throwing clothes over her shoulder. The cat is holding up a shirt.
KDQI5	13	a	There is a boy and his father hiding behind some bushes. In front of them is a river. On the bank of the river is a raccoon. The boy is looking back at his father and smiling.
QVAZL	13	a	There is a boy. He is crouching behind a branch. On the other side of the branch is a turtle sitting on the sand. The boy is reaching over the branch for the turtle.
CCUIP	8	a	There are three boys playing badminton in a park. The first boy is holding the  shuttlecock and the racquet. The boy is smiling. There is a second boy standing in front of him with his hands in his pockets. Across the net another boy stands waving his racquet. The boy holding the net is grinning. The boy in the blue is looking at the boy in the red. The boy in the blue is grinning. 
IGYM5	13	a	There is a boy and his father hiding behind some bushes. In front of them is a river. On the bank of the river is a raccoon. The boy is looking back at his father and smiling.
WCXRV	8	a	There are three boys playing badminton in a park. The first boy is holding the  shuttlecock and the racquet. The boy is smiling. There is a second boy standing in front of him with his hands in his pockets. Across the net another boy stands waving his racquet.
O2OYC	8	a	There are two girls and a boy. The two boys are playing table tennis. The first boy  is saying something to the girl. The girl is frowning and saying something to the boy. She has one hand on the table.
OGNPQ	13	a	There is a boy. He is crouching behind a branch. On the other side of the branch is a turtle sitting on the sand. The boy is reaching over the branch for the turtle.
XP7VA	13	a	There is a boy and his father and mother. The boy is walking in with a basketball under his arm and a towel slung over his shoulder. The father and mother are both frowning at him. The father is holding a bowl and the mother is holding a carton of milk. In front of them on a table is the boys dirty breakfast dishes and a opened box of cereal.
